0,63
0,81
0,97
0,254
0,362
0,457
0,577
0,599
0,619
0,623
0,667
0,743
0,746
0,764
0,844
0,883
0,1178
0,1186
0,1220
0,1280
0,1327
0,1378
0,1380
0,1469
0,1503
0,1586
0,1610
0,1626
0,1707
0,1769
0,1812
0,1846
0,1863
0,2086
0,2133
0,2302
0,2332
0,2405
0,2460
0,2590
0,2635
0,2673
0,2683
0,2688
0,2718
0,2747
0,2783
0,2990
1,1
1,122
1,166
1,182
1,223
1,249
1,262
1,263
1,286
1,322
1,337
1,399
1,410
1,423
1,581
1,619
1,667
1,669
1,722
1,757
1,814
1,902
1,926
1,962
1,993
1,1016
1,1018
1,1029
1,1043
1,1068
1,1115
1,1150
1,1217
1,1287
1,1303
1,1335
1,1348
1,1354
1,1485
1,1505
1,1520
1,1652
1,1684
1,1692
1,1788
1,1795
1,1906
1,2080
1,2087
1,2092
1,2111
1,2166
1,2174
1,2185
1,2238
1,2362
1,2405
1,2498
1,2591
1,2730
1,2762
1,2896
1,2944
1,2952
1,2971
2,11
2,38
2,118
2,204
2,207
2,314
2,412
2,426
2,775
2,785
2,840
2,856
2,999
2,1016
2,1090
2,1152
2,1214
2,1362
2,1387
2,1410
2,1428
2,1566
2,1582
2,1592
2,1722
2,1801
2,1961
2,1986
2,2118
2,2138
2,2145
2,2189
2,2336
2,2538
2,2555
2,2601
2,2658
2,2849
2,2901
2,2944
2,2954
3,62
3,81
3,142
3,173
3,177
3,216
3,274
3,324
3,351
3,410
3,437
3,509
3,534
3,551
3,578
3,579
3,586
3,656
3,693
3,756
3,812
3,957
3,968
3,1015
3,1031
3,1037
3,1103
3,1144
3,1197
3,1217
3,1315
3,1341
3,1443
3,1471
3,1527
3,1531
3,1561
3,1745
3,1803
3,1843
3,1880
3,1960
3,1990
3,2134
3,2153
3,2167
3,2228
3,2234
3,2246
3,2277
3,2293
3,2403
3,2486
3,2573
3,2590
3,2689
3,2829
3,2878
4,4
4,34
4,71
4,95
4,118
4,184
4,186
4,206
4,225
4,251
4,253
4,270
4,312
4,382
4,466
4,468
4,473
4,615
4,656
4,686
4,692
4,715
4,716
4,726
4,731
4,774
4,793
4,845
4,866
4,878
4,899
4,918
4,980
4,1017
4,1046
4,1155
4,1186
4,1329
4,1389
4,1416
4,1454
4,1500
4,1520
4,1565
4,1609
4,1659
4,1685
4,1708
4,1893
4,1914
4,1984
4,2141
4,2144
4,2235
4,2308
4,2325
4,2379
4,2390
4,2446
4,2450
4,2466
4,2471
4,2514
4,2556
4,2585
4,2682
4,2760
4,2896
4,2902
4,2943
5,52
5,69
5,120
5,159
5,236
5,456
5,481
5,504
5,616
5,629
5,639
5,650
5,722
5,747
5,766
5,778
5,780
5,825
5,1116
5,1122
5,1229
5,1281
5,1290
5,1296
5,1552
5,1587
5,1589
5,1710
5,1846
5,1954
5,1993
5,2019
5,2027
5,2069
5,2142
5,2151
5,2179
5,2199
5,2232
5,2255
5,2322
5,2326
5,2438
5,2458
5,2554
5,2590
5,2685
5,2707
5,2801
5,2832
5,2938
5,2940
6,47
6,61
6,199
6,238
6,257
6,274
6,316
6,444
6,618
6,628
6,720
6,744
6,777
6,819
6,898
6,910
6,1053
6,1060
6,1118
6,1207
6,1214
6,1239
6,1294
6,1302
6,1311
6,1313
6,1354
6,1553
6,1660
6,1695
6,1736
6,1750
6,1755
6,1811
6,1862
6,1922
6,1933
6,2082
6,2088
6,2234
6,2324
6,2343
6,2353
6,2370
6,2479
6,2589
6,2597
6,2640
6,2728
6,2746
6,2757
6,2940
6,2954
6,2958
7,34
7,40
7,88
7,163
7,247
7,253
7,312
7,327
7,331
7,345
7,356
7,414
7,429
7,468
7,482
7,612
7,613
7,628
7,674
7,735
7,748
7,749
7,797
7,801
7,841
7,843
7,957
7,1037
7,1070
7,1129
7,1140
7,1183
7,1188
7,1192
7,1209
7,1244
7,1334
7,1335
7,1376
7,1413
7,1480
7,1519
7,1551
7,1583
7,1616
7,1829
7,1890
7,1940
7,1942
7,1968
7,1969
7,1984
7,1994
7,2043
7,2061
7,2063
7,2098
7,2218
7,2295
7,2342
7,2388
7,2474
7,2541
7,2561
7,2648
7,2696
7,2723
7,2882
7,2932
7,2941
8,46
8,70
8,130
8,159
8,216
8,224
8,375
8,464
8,474
8,521
8,526
8,622
8,632
8,844
8,852
8,934
8,1016
8,1105
8,1118
8,1131
8,1410
8,1596
8,1602
8,1629
8,1653
8,1835
8,1861
8,1948
8,1977
8,1996
8,2072
8,2077
8,2088
8,2101
8,2169
8,2211
8,2239
8,2304
8,2333
8,2345
8,2398
8,2482
8,2510
8,2569
8,2652
8,2719
8,2797
8,2806
8,2822
8,2854
8,2882
8,2929
8,2942
9,44
9,90
9,120
9,170
9,396
9,413
9,429
9,445
9,563
9,573
9,586
9,606
9,614
9,636
9,667
9,680
9,755
9,799
9,815
9,841
9,843
9,917
9,963
9,1007
9,1050
9,1054
9,1119
9,1206
9,1279
9,1356
9,1408
9,1413
9,1422
9,1503
9,1542
9,1555
9,1560
9,1567
9,1583
9,1598
9,1675
9,1737
9,1800
9,1875
9,1882
9,1909
9,1928
9,1936
9,1952
9,1962
9,1990
9,2016
9,2077
9,2112
9,2270
9,2302
9,2508
9,2574
9,2584
9,2610
9,2803
9,2855
9,2888
9,2941
9,2951
10,8
10,50
10,63
10,68
10,215
10,216
10,406
10,432
10,519
10,531
10,612
10,639
10,655
10,894
10,1040
10,1048
10,1063
10,1093
10,1129
10,1134
10,1138
10,1334
10,1412
10,1440
10,1447
10,1582
10,1627
10,1649
10,1658
10,1706
10,1747
10,1776
10,1875
10,1878
10,1909
10,1982
10,1999
10,2007
10,2029
10,2058
10,2113
10,2179
10,2232
10,2240
10,2269
10,2303
10,2322
10,2458
10,2466
10,2529
10,2543
10,2631
10,2658
10,2863
10,2954
11,10
11,62
11,123
11,189
11,238
11,315
11,364
11,395
11,472
11,524
11,573
11,616
11,644
11,658
11,679
11,686
11,776
11,840
11,921
11,955
11,1026
11,1047
11,1058
11,1081
11,1087
11,1128
11,1168
11,1177
11,1218
11,1245
11,1249
11,1262
11,1267
11,1309
11,1385
11,1645
11,1673
11,1686
11,1718
11,1771
11,1793
11,1807
11,1832
11,1849
11,1897
11,1913
11,1920
11,1960
11,2014
11,2023
11,2060
11,2217
11,2238
11,2328
11,2344
11,2352
11,2392
11,2406
11,2410
11,2456
11,2471
11,2488
11,2499
11,2549
11,2637
11,2724
11,2777
11,2854
12,6
12,40
12,42
12,81
12,171
12,184
12,215
12,237
12,281
12,409
12,473
12,525
12,532
12,547
12,560
12,583
12,643
12,693
12,733
12,839
12,917
12,994
12,995
12,999
12,1050
12,1068
12,1116
12,1204
12,1226
12,1292
12,1312
12,1327
12,1386
12,1428
12,1584
12,1655
12,1715
12,1774
12,1807
12,1828
12,1897
12,1960
12,1992
12,2018
12,2055
12,2062
12,2082
12,2094
12,2265
12,2365
12,2399
12,2419
12,2434
12,2612
12,2616
12,2707
12,2710
12,2744
12,2813
12,2849
12,2888
12,2899
12,2943
13,40
13,147
13,150
13,198
13,230
13,259
13,389
13,397
13,417
13,422
13,473
13,494
13,551
13,578
13,698
13,704
13,706
13,723
13,883
13,918
13,920
13,929
13,959
13,1019
13,1109
13,1114
13,1151
13,1153
13,1219
13,1232
13,1322
13,1334
13,1380
13,1415
13,1647
13,1676
13,1681
13,1769
13,1804
13,1853
13,1950
13,1951
13,1963
13,2089
13,2160
13,2228
13,2241
13,2301
13,2359
13,2465
13,2488
13,2511
13,2556
13,2576
13,2676
13,2924
14,10
14,23
14,46
14,66
14,71
14,128
14,185
14,215
14,223
14,239
14,279
14,324
14,336
14,337
14,342
14,512
14,582
14,730
14,745
14,795
14,834
14,887
14,892
14,1001
14,1065
14,1074
14,1151
14,1179
14,1203
14,1218
14,1230
14,1271
14,1398
14,1442
14,1570
14,1592
14,1773
14,1782
14,1888
14,1917
14,1941
14,1972
14,1993
14,2079
14,2082
14,2172
14,2201
14,2261
14,2363
14,2410
14,2442
14,2448
14,2502
14,2634
14,2648
14,2825
14,2854
14,2883
14,2903
14,2909
14,2912
15,17
15,24
15,124
15,127
15,220
15,224
15,250
15,275
15,291
15,456
15,504
15,531
15,535
15,591
15,612
15,699
15,735
15,809
15,966
15,1020
15,1061
15,1093
15,1177
15,1179
15,1244
15,1280
15,1360
15,1379
15,1390
15,1440
15,1470
15,1492
15,1521
15,1522
15,1524
15,1663
15,1692
15,1736
15,1768
15,1855
15,1935
15,2007
15,2032
15,2041
15,2082
15,2126
15,2147
15,2242
15,2300
15,2331
15,2493
15,2519
15,2642
15,2652
15,2672
15,2687
15,2709
15,2718
15,2757
15,2826
15,2917
16,2
16,81
16,141
16,159
16,198
16,222
16,249
16,403
16,411
16,523
16,549
16,680
16,699
16,763
16,814
16,851
16,866
16,900
16,959
16,1055
16,1087
16,1098
16,1101
16,1154
16,1250
16,1304
16,1308
16,1318
16,1377
16,1380
16,1386
16,1402
16,1467
16,1534
16,1562
16,1570
16,1774
16,1776
16,1831
16,1845
16,1944
16,1945
16,1982
16,2019
16,2050
16,2058
16,2134
16,2162
16,2174
16,2298
16,2339
16,2392
16,2462
16,2502
16,2524
16,2594
16,2617
16,2796
16,2942
16,2990
17,5
17,104
17,111
17,126
17,159
17,161
17,190
17,260
17,292
17,363
17,423
17,429
17,510
17,528
17,655
17,747
17,754
17,766
17,793
17,803
17,954
17,965
17,984
17,985
17,1031
17,1115
17,1118
17,1148
17,1170
17,1208
17,1250
17,1319
17,1332
17,1341
17,1382
17,1385
17,1441
17,1472
17,1526
17,1542
17,1585
17,1612
17,1671
17,1816
17,1830
17,1902
17,1905
17,2038
17,2063
17,2066
17,2095
17,2110
17,2197
17,2208
17,2239
17,2272
17,2284
17,2295
17,2401
17,2447
17,2517
17,2559
17,2646
17,2670
17,2797
17,2827
17,2884
17,2983
18,2
18,51
18,74
18,102
18,173
18,199
18,208
18,215
18,222
18,308
18,309
18,310
18,344
18,373
18,397
18,419
18,472
18,496
18,539
18,591
18,592
18,630
18,787
18,796
18,810
18,835
18,860
18,931
18,969
18,979
18,996
18,1006
18,1021
18,1079
18,1116
18,1226
18,1236
18,1241
18,1253
18,1268
18,1281
18,1290
18,1319
18,1345
