1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
8, 1
9, 1
10, 1
11, 1
12, 1
13, 1
14, 1
15, 1
16, 1
17, 1
18, 1
19, 1
20, 1
21, 1
22, 1
23, 1
24, 1
25, 1
26, 1
27, 1
28, 1
29, 1
30, 1
31, 1
32, 1
33, 1
34, 1
35, 1
36, 1
37, 1
38, 1
39, 1
40, 1
41, 1
42, 1
43, 1
44, 1
45, 1
46, 1
47, 1
48, 1
49, 1
50, 2
51, 2
52, 2
53, 2
54, 2
55, 2
56, 2
57, 2
58, 2
59, 2
60, 2
61, 2
62, 2
63, 2
64, 2
65, 2
66, 2
67, 2
68, 2
69, 2
70, 2
71, 2
72, 2
73, 2
74, 2
75, 2
76, 2
77, 2
78, 2
79, 2
80, 2
81, 2
82, 2
83, 2
84, 2
85, 2
86, 3
87, 3
88, 3
89, 3
90, 3
91, 3
92, 3
93, 3
94, 3
95, 3
96, 3
97, 3
98, 3
99, 3
100, 3
101, 3
102, 3
103, 3
104, 3
105, 3
106, 3
107, 3
108, 3
109, 3
110, 3
111, 3
112, 3
113, 3
114, 3
115, 3
116, 3
117, 3
118, 3
119, 3
120, 3
121, 3
122, 3
123, 3
124, 3
125, 3
126, 3
127, 3
128, 3
129, 3
130, 3
131, 3
132, 3
133, 3
134, 3
135, 4
136, 4
137, 4
138, 4
139, 4
140, 4
141, 4
142, 4
143, 4
144, 4
145, 4
146, 4
147, 4
148, 4
149, 4
150, 4
151, 4
152, 4
153, 4
154, 4
155, 4
156, 4
157, 4
158, 4
159, 4
160, 4
161, 4
162, 4
163, 4
164, 4
165, 4
166, 4
167, 4
168, 4
169, 4
170, 4
171, 4
172, 4
173, 5
174, 5
175, 5
176, 5
177, 5
178, 5
179, 5
180, 5
181, 5
182, 5
183, 5
184, 5
185, 5
186, 5
187, 5
188, 5
189, 5
190, 5
191, 5
192, 5
193, 5
194, 5
195, 5
196, 5
197, 5
198, 5
199, 5
200, 5
201, 5
202, 5
203, 5
204, 5
205, 5
206, 5
207, 5
208, 5
209, 5
210, 5
211, 5
212, 5
213, 5
214, 5
215, 5
216, 5
217, 5
218, 5
219, 5
220, 5
221, 5
222, 5
223, 5
224, 5
225, 5
226, 6
227, 6
228, 6
229, 6
230, 6
231, 6
232, 6
233, 6
234, 6
235, 6
236, 6
237, 6
238, 6
239, 6
240, 6
241, 6
242, 6
243, 6
244, 6
245, 6
246, 6
247, 6
248, 6
249, 6
250, 6
251, 6
252, 6
253, 6
254, 6
255, 6
256, 6
257, 7
258, 7
259, 7
260, 7
261, 7
262, 7
263, 7
264, 7
265, 7
266, 7
267, 7
268, 7
269, 7
270, 7
271, 7
272, 7
273, 7
274, 7
275, 7
276, 7
277, 7
278, 7
279, 7
280, 7
281, 7
282, 7
283, 7
284, 7
285, 7
286, 7
287, 7
288, 7
289, 7
290, 7
291, 7
292, 7
293, 7
294, 7
295, 7
296, 7
297, 7
298, 8
299, 8
300, 8
301, 8
302, 8
303, 8
304, 8
305, 8
306, 8
307, 8
308, 8
309, 8
310, 8
311, 8
312, 8
313, 8
314, 8
315, 8
316, 8
317, 8
318, 8
319, 8
320, 8
321, 8
322, 8
323, 8
324, 8
325, 8
326, 8
327, 8
328, 8
329, 8
330, 8
331, 8
332, 8
333, 8
334, 8
335, 8
336, 8
337, 8
338, 8
339, 9
340, 9
341, 9
342, 9
343, 9
344, 9
345, 9
346, 9
347, 9
348, 9
349, 9
350, 9
351, 9
352, 9
353, 9
354, 9
355, 9
356, 9
357, 9
358, 9
359, 9
360, 9
361, 9
362, 9
363, 9
364, 9
365, 9
366, 9
367, 9
368, 9
369, 9
370, 9
371, 10
372, 10
373, 10
374, 10
375, 10
376, 10
377, 10
378, 10
379, 10
380, 10
381, 10
382, 10
383, 10
384, 10
385, 10
386, 10
387, 10
388, 10
389, 10
390, 10
391, 10
392, 10
393, 10
394, 10
395, 10
396, 10
397, 10
398, 10
399, 10
400, 10
401, 10
402, 10
403, 10
404, 10
405, 10
406, 10
407, 10
408, 10
409, 10
410, 10
411, 10
412, 10
413, 10
414, 10
415, 10
416, 10
417, 10
418, 10
419, 10
420, 10
421, 10
422, 10
423, 11
424, 11
425, 11
426, 11
427, 11
428, 11
429, 11
430, 11
431, 11
432, 11
433, 11
434, 11
435, 11
436, 11
437, 11
438, 11
439, 11
440, 11
441, 11
442, 11
443, 11
444, 11
445, 11
446, 11
447, 11
448, 11
449, 11
450, 11
451, 11
452, 11
453, 11
454, 11
455, 11
456, 11
457, 11
458, 11
459, 11
460, 11
461, 11
462, 12
463, 12
464, 12
465, 12
466, 12
467, 12
468, 12
469, 12
470, 12
471, 12
472, 12
473, 12
474, 12
475, 12
476, 12
477, 12
478, 12
479, 12
480, 12
481, 12
482, 12
