0,17
0,37
0,55
0,187
0,207
0,229
0,307
0,320
0,356
0,357
0,391
0,403
0,558
0,559
0,590
0,704
0,819
0,925
0,965
0,1003
0,1098
0,1099
0,1117
0,1129
0,1141
0,1203
0,1238
0,1285
0,1356
0,1430
0,1431
0,1438
0,1624
0,1628
0,1649
0,1659
0,1674
0,1696
0,1781
0,1893
0,1898
0,1929
0,1956
1,1
1,26
1,57
1,81
1,118
1,326
1,346
1,359
1,408
1,410
1,464
1,560
1,660
1,673
1,765
1,768
1,872
1,885
1,940
1,947
1,958
1,972
1,1029
1,1079
1,1127
1,1205
1,1226
1,1246
1,1286
1,1303
1,1304
1,1328
1,1329
1,1345
1,1355
1,1376
1,1390
1,1413
1,1520
1,1579
1,1606
1,1622
1,1625
1,1689
1,1696
1,1987
1,1991
2,91
2,100
2,129
2,190
2,214
2,232
2,251
2,291
2,306
2,321
2,337
2,345
2,399
2,530
2,537
2,574
2,750
2,874
2,890
2,1059
2,1124
2,1137
2,1193
2,1403
2,1438
2,1560
2,1592
2,1616
2,1620
2,1644
2,1670
2,1686
2,1832
2,1845
2,1915
2,1934
3,40
3,66
3,105
3,111
3,129
3,154
3,230
3,382
3,401
3,466
3,507
3,562
3,575
3,617
3,826
3,851
3,925
3,1058
3,1186
3,1205
3,1348
3,1378
3,1379
3,1389
3,1423
3,1498
3,1501
3,1545
3,1566
3,1577
3,1599
3,1603
3,1611
3,1643
3,1693
3,1822
3,1830
3,1857
3,1923
3,1932
3,1984
4,26
4,77
4,113
4,133
4,134
4,212
4,246
4,342
4,378
4,407
4,420
4,465
4,484
4,533
4,549
4,624
4,653
4,656
4,783
4,938
4,1157
4,1213
4,1292
4,1348
4,1565
4,1621
4,1631
4,1718
4,1751
4,1777
4,1855
4,1863
4,1975
5,3
5,16
5,34
5,125
5,147
5,235
5,298
5,343
5,423
5,504
5,525
5,535
5,619
5,789
5,857
5,955
5,1002
5,1007
5,1008
5,1062
5,1075
5,1090
5,1102
5,1306
5,1318
5,1344
